timestamp,price_eur_mwh,critical_load_mw,flexible_load_mw,shifted_flexible_load_mw,dc_total_load_mw,dc_room_temp_c,action,charged_mwh,discharged_mwh,battery_soc,grid_import_mwh,total_power_mw,cost_eur,cum_cost_eur
2025-01-01 00:00:00,3.18,3.320132389,1.422913881,1.3229138809999998,4.643046269999999,30.119999999999997,charge,19.0,0.0,47.5,23.64304627,23.64304627,75.1848871386,75.1848871386
2025-01-01 01:00:00,5.17,3.79000108,1.624286177,1.524286177,5.314287257,30.119999999999997,charge,19.0,0.0,95.0,24.314287257,24.314287257,125.70486511869,200.88975225729
2025-01-01 02:00:00,0.13,3.619041963,1.551017984,1.451017984,5.070059947,30.119999999999997,charge,1.919191920000003,0.0,99.79797980000001,6.989251867000003,6.989251867000003,0.9086027427100004,201.79835500000002
2025-01-01 03:00:00,-4.98,3.657518717,1.567508022,1.4675080219999999,5.125026739,30.119999999999997,charge,0.07754311000000058,0.0,99.991837575,5.2025698490000005,5.2025698490000005,-25.908797848020004,175.88955715198
2025-01-01 04:00:00,-5.7,3.529102074,1.512472317,1.412472317,4.941574391,30.119999999999997,charge,0.0031330499999953076,0.0,99.9996702,4.944707440999995,4.944707440999995,-28.184832413699972,147.70472473828002
2025-01-01 05:00:00,-5.99,3.493946682,1.497405721,1.397405721,4.891352403,30.119999999999997,charge,0.00012659000000070364,0.0,99.999986675,4.891478993000001,4.891478993000001,-29.299959168070004,118.40476557021002
2025-01-01 06:00:00,-3.99,3.309948518,1.418549365,1.318549365,4.628497883,30.119999999999997,charge,5.110000003583082e-06,0.0,99.99999945,4.628502993000003,4.628502993000003,-18.467726942070016,99.93703862814
2025-01-01 07:00:00,-0.19,3.586575922,1.537103967,1.4371039669999999,5.023679889,30.119999999999997,charge,2.0999999605919584e-07,0.0,99.999999975,5.023680098999996,5.023680098999996,-0.9544992188099993,98.98253940933
2025-01-01 08:00:00,6.74,4.010788452,1.718909336,1.618909336,5.629697788,30.119999999999997,charge,1.000000082740371e-08,0.0,100.0,5.6296977980000005,5.6296977980000005,37.944163158520006,136.92670256785001
2025-01-01 09:00:00,6.6,4.09767713,1.756147341,1.6561473409999998,5.753824471,30.119999999999997,charge,0.0,0.0,100.0,5.753824471,5.753824471,37.97524150859999,174.90194407645
2025-01-01 10:00:00,21.85,4.158172178,1.78207379,1.68207379,5.840245968,30.119999999999997,charge,0.0,0.0,100.0,5.840245968,5.840245968,127.6093744008,302.51131847725003
2025-01-01 11:00:00,47.73,4.260288203,1.825837801,1.725837801,5.986126004,30.119999999999997,charge,0.0,0.0,100.0,5.986126004,5.986126004,285.71779417092,588.22911264817
2025-01-01 12:00:00,100.73,4.081555924,1.749238253,1.6492382529999998,5.730794177,30.119999999999997,idle,0.0,0.0,100.0,5.730794177,5.730794177,577.2628974492101,1165.49201009738
